<wikipedia:British_undergraduate_degree_classification%23First-Class_Honours>	22
<wikipedia:Democracy_(album)>	2
<wikipedia:atomic_nucleus>	356
<wikipedia:Armenia,_Sonsonate>	1
<wikipedia:On-line_and_off-line>	12
<wikipedia:tears>	89
<wikipedia:animation>	1926
<wikipedia:conservation_status>	135
<wikipedia:Heads_of_state_of_Chad>	25
<wikipedia:Modern_poetry>	1
<wikipedia:President_of_the_German_Bundesrat>	39
<wikipedia:coat_of_arms>	2118
<wikipedia:Kingdom_of_Armenia>	146
<wikipedia:West_(2007_film)>	4
<wikipedia:first_fundamental_form>	8
<wikipedia:Integrative_Psychotherapy>	13
<wikipedia:Official_(American_football)>	48
<wikipedia:western_culture>	124
<wikipedia:West_Cardiff>	9
<wikipedia:Qumran_Caves>	5
<wikipedia:pornographic_film>	237
<wikipedia:Letterpress_printing>	18
<wikipedia:caves>	126
<wikipedia:Birthstones>	1
<wikipedia:Modern_Orthodox>	85
<wikipedia:Carlos_Santos>	8
<wikipedia:List_of_Alabama_state_symbols>	2
<wikipedia:People,_Places,_and_Plants>	1
<wikipedia:Modern_Art>	51
<wikipedia:Wind,_Flower,_Snow>	0
<wikipedia:assistant_mangaka>	13
<wikipedia:Interactive_(band)>	0
<wikipedia:East_Germanic_tribes>	25
<wikipedia:White_River,_Ontario>	17
<wikipedia:United_States_House_election,_1992>	8
<wikipedia:Species_(metaphysics)>	1
<wikipedia:Stanislavski's_'system'>	17
<wikipedia:Parliament_of_Ireland>	538
<wikipedia:Santos_Ltd>	1
<wikipedia:online_algorithm>	27
<wikipedia:Portmanteau>	24
<wikipedia:document>	226
<wikipedia:Switzerland,_Florida>	4
<wikipedia:Kingdom_of_Bulgaria>	112
<wikipedia:East_Godavari>	91
<wikipedia:ISO_8583>	8
<wikipedia:List_of_caves%23Czech_Republic>	1
<wikipedia:type_(computer_science)>	3
<wikipedia:Shinjitai>	50
<wikipedia:computer_programming>	583
<wikipedia:software_system>	53
<wikipedia:Bedford_(PA)>	2
<wikipedia:Recreation_(magazine)>	1
<wikipedia:Snapdragon_(comics)>	7
<wikipedia:media_clip>	7
<wikipedia:Cinema_of_the_United_States>	1329
<wikipedia:Inspector_Gadget_(film)>	29
<wikipedia:plot_device>	161
<wikipedia:List_of_Presidents_of_Co-operative_Congress>	28
<wikipedia:Interaction%23Media_art>	1
<wikipedia:The_Tragically_Hip>	181
<wikipedia:Netherlands_cabinet_Lubbers-1>	7
<wikipedia:August_1961>	7
<wikipedia:Pulitzer_Prize_for_Feature_Photography>	15
<wikipedia::International_organization>	2
<wikipedia:Experimental_music%23Techniques>	1
<wikipedia:West_Riding_of_Yorkshire>	501
<wikipedia:NFL_combine>	11
<wikipedia:Species_(alien_species)>	0
<wikipedia:Supreme_court_clerk>	1
<wikipedia:First_(Kandersteg)>	0
<wikipedia:Weapon_of_mass_destruction>	55
<wikipedia:U.S._3rd_Infantry_Division>	39
<wikipedia:Days_(poem)>	1
<wikipedia:West_Sumatra>	175
<wikipedia:Slovakia_(disambiguation)>	1
<wikipedia:AFC_East>	129
<wikipedia:Lira_1>	9
<wikipedia:First_Taiwan_Strait_Crisis>	27
<wikipedia:Personal_digital_assistant%23Synchronization>	1
<wikipedia:dynamics>	37
<wikipedia:Head_of_government>	36
<wikipedia:Fantaghir%C3%B2>	8
<wikipedia:Canada_(song)>	3
<wikipedia:State_legislature_(United_States)>	299
<wikipedia:intelligent>	30
<wikipedia:Meteorite_fall>	4
<wikipedia:machine>	387
<wikipedia:President_of_Estonia>	52
<wikipedia:Chad_River>	4
<wikipedia:form_(music)>	8
<wikipedia:President_of_Iraq>	74
<wikipedia:Arizona_State_University_at_the_West_campus>	9
<wikipedia:Government_of_Argentina>	38
<wikipedia:South_(lunar_crater)>	4
<wikipedia:categorization>	39
<wikipedia:Resident_Evil_(film)>	51
<wikipedia:movie>	807
<wikipedia:Chinatown_(disambiguation)>	1
<wikipedia:listed_property>	1
<wikipedia:entertainer>	274
<wikipedia:Branches_of_science%23Formal_sciences>	1
<wikipedia:Lebanon_national_rugby_league_team>	42
<wikipedia:modern_era>	51
<wikipedia:Diplomatic_relations>	21
<wikipedia:Style_(literary)>	1
<wikipedia:style_(botany)>	23
<wikipedia:video_game_producer>	10
<wikipedia:adventure_(role-playing_games)>	9
<wikipedia:Chinese_style_name>	95
<wikipedia:Feature_(linguistics)>	3
<wikipedia:destruction_of_Jerusalem>	22
<wikipedia:Bugsy_Malone%23Release_&amp;_Awards>	1
<wikipedia:University_President>	63
<wikipedia:National_Parliament_of_Papua_New_Guinea>	59
<wikipedia:East_Berlin>	568
<wikipedia:Film_grain>	13
<wikipedia:Archduchy_of_Austria>	101
<wikipedia:Entertainment_law>	8
<wikipedia:Post-1992_university>	3
<wikipedia:Temple_president>	70
<wikipedia:clerk_(choral)>	3
<wikipedia:Chinatown,_Oakland,_California>	13
<wikipedia:history_of_modern_literature>	1
<wikipedia:Gene_Hardy>	1
<wikipedia:Riksdag>	468
<wikipedia:East_Azerbaijan_Province>	20
<wikipedia:Tears>	29
<wikipedia:2003%E2%80%9304_FA_Cup>	3
<wikipedia:gardens>	90
<wikipedia:List_of_characters_in_Heroes%23West_Rosen>	3
<wikipedia:August_1972>	12
<wikipedia:Verkhovna_Rada>	218
<wikipedia:Western_Europe>	1844
<wikipedia:program_evaluation>	17
<wikipedia:Prince_of_Asturias_Awards>	55
<wikipedia:Chinese_name>	55
<wikipedia:Australia_(schooner)>	0
<wikipedia:Parliament_of_Zimbabwe>	19
<wikipedia:West_(disambiguation)>	0
<wikipedia:Gynoecium>	159
<wikipedia:Fall_(disambiguation)>	1
<wikipedia:List_of_professional_wrestling_terms%23A>	273
<wikipedia:Kentucky_in_the_American_Civil_War>	30
<wikipedia:Clone_(computer_science)>	15
<wikipedia:formal_system>	128
<wikipedia:Tornadogenesis>	4
<wikipedia:Germany>	85995
<wikipedia:Recreation>	37
<wikipedia:South_Island>	1639
<wikipedia:German_occupation_of_Czechoslovakia>	142
<wikipedia:August_2005_in_Malaysia_and_Singapore>	10
<wikipedia:Carpel>	33
<wikipedia:Interactive_(Techno_Band)>	2
<wikipedia:Visual_system>	17
<wikipedia:Architectural_engineering>	19
<wikipedia:West_(London_sub_region)>	21
<wikipedia:vestment>	147
<wikipedia:Painting_style>	10
<wikipedia:Feature_(computer_vision)>	2
<wikipedia:west_Africa>	35
<wikipedia:Cabinet_of_Israel>	133
<wikipedia:Engineering_Society>	2
<wikipedia:Unclean>	1
<wikipedia:Hellenistic_Greece>	117
<wikipedia:South_(disambiguation)>	1
<wikipedia:Style_(Cameo_album)>	2
<wikipedia:operating_system>	3254
<wikipedia:CAF_Champions_League_2009_-_First_round>	2
<wikipedia:August_2004_in_sports>	60
<wikipedia:Style_(magazine)>	3
<wikipedia:Armenia,_Colombia>	60
<wikipedia:Structure_of_the_United_States_Armed_Forces>	3
<wikipedia:forward_error_correction>	59
<wikipedia:ornamentation>	38
<wikipedia:system_testing>	12
<wikipedia:Blood_type>	26
<wikipedia:List_of_prizes,_medals,_and_awards>	16
<wikipedia:President_of_Afghanistan>	69
<wikipedia:Albania_national_basketball_team>	8
<wikipedia:Gardens_of_Versailles>	19
<wikipedia:Online_(Album)>	1
<wikipedia:Event_program>	4
<wikipedia:Brazil_(band)>	6
<wikipedia:Rock_Band_(game)>	8
<wikipedia:Parliament_of_the_Cook_Islands>	61
<wikipedia:vital>	6
<wikipedia:Cremorne_Gardens,_London>	9
<wikipedia:German_(language)>	206
<wikipedia:dynamics_(mechanics)>	45
<wikipedia:Vested>	1
<wikipedia:formality>	6
<wikipedia:Chinatown,_Edmonton>	3
<wikipedia:List_of_non-marine_molluscs_of_Slovakia>	14
<wikipedia:Revoluci%C3%B3n_Libertadora>	74
<wikipedia:Belarus_(tractor)>	1
<wikipedia:Public_school_(government_funded)>	2726
<wikipedia:The_Clerk's_Tale>	9
<wikipedia:Fred_Hardy>	2
<wikipedia:Yearbook>	86
<wikipedia:feature_(linguistics)>	8
<wikipedia:Rock_music>	4404
<wikipedia:Therapy>	46
<wikipedia:British_English>	785
<wikipedia:Document_file_format>	5
<wikipedia:Siege_of_Jerusalem_(1099)>	39
<wikipedia:Western_Bloc>	33
<wikipedia:Australia_national_rugby_league_team>	430
<wikipedia:Government_of_Sweden>	135
<wikipedia:Armenia_(publisher)>	0
<wikipedia:Uruguay_(disambiguation)>	1
<wikipedia:Lithuania_national_football_team>	238
<wikipedia:legislative_power>	65
<wikipedia:Category_(Kant)>	8
<wikipedia:Denmark_(Amtrak_station)>	0
<wikipedia:White_River_(Utah)>	11
<wikipedia:Starship_Troopers_2>	8
<wikipedia:System_(disambiguation)>	1
<wikipedia:germans>	387
<wikipedia:Okinawan_weapon>	5
<wikipedia:White_River_Township,_Michigan>	2
<wikipedia:Art_Institute_of_Chicago>	623
<wikipedia:Delimiter>	3
<wikipedia:City_clerk>	19
<wikipedia:Tender%23Transportation>	1
<wikipedia:1982_FIFA_World_Cup>	598
<wikipedia:Modern_Rock_Tracks>	606
<wikipedia:list_of_countries>	11
<wikipedia:list_of_schools_in_Humboldt_County,_California>	1
<wikipedia:head_of_government>	646
<wikipedia:NegaFibonacci_coding>	1
<wikipedia:Hungarian_names>	3
<wikipedia:nameplate>	23
<wikipedia:President_of_Venezuela>	145
<wikipedia:Elocutio>	4
<wikipedia:dynamical_system>	240
<wikipedia:East_Jersey>	56
<wikipedia:Bedford_St_Johns_railway_station>	8
<wikipedia:Venezuela_(song)>	0
<wikipedia:Dynamic_and_formal_equivalence>	16
<wikipedia:People_(disambiguation)>	3
<wikipedia:Combine_(enterprise)>	3
<wikipedia:Parliament_of_Pakistan>	45
<wikipedia:chad_(paper)>	5
<wikipedia:Polish_First_Army>	26
<wikipedia:Marcus_Junius_Brutus>	176
<wikipedia:Cry_(Churchill_Kohlman_song)>	7
<wikipedia:film>	13869
<wikipedia:railway>	3145
<wikipedia:Julian_calendar%23From_Julian_to_Gregorian>	4
<wikipedia:contemporary>	52
<wikipedia:Mac_OS_history%23Release>	1
<wikipedia:architectural_style>	374
<wikipedia:Whyte_notation>	222
<wikipedia:Team_Final_Boss>	8
<wikipedia:East>	156
<wikipedia:sports_entertainment>	51
<wikipedia:Name_(metadata)>	0
<wikipedia:Communist_state>	111
<wikipedia:santos>	1
<wikipedia:Democracy_(journal)>	3
<wikipedia:Chad_(paper)>	9
<wikipedia:Chicken_Run_(film)>	1
<wikipedia:automotive_engineering>	51
<wikipedia:West_Macedonia>	50
<wikipedia:formal_scheme>	4
<wikipedia:ornament_(music)>	40
<wikipedia:Technology>	317
<wikipedia:barrister's_clerk>	2
<wikipedia:August,_Duke_of_Saxe-Merseburg-Z%C3%B6rbig>	2
<wikipedia:Formal_Records>	1
<wikipedia:Structural_history_of_the_Roman_military%23Manipular_legion_(509&amp;nbsp;BC_%E2%80%93_107&amp;nbsp;BC)>	1
<wikipedia:Symphony_No._9_(Vaughan_Williams)>	5
<wikipedia:First_Constitutional_Era_(Ottoman_Empire)>	14
<wikipedia:Interactive_media>	2
<wikipedia:Battle_of_Greece>	211
<wikipedia:Andorra,_Teruel>	2
<wikipedia:East_Northamptonshire>	67
<wikipedia:The_Netherlands>	2728
<wikipedia:Computer_software>	236
<wikipedia:Linear_video_editing>	8
<wikipedia:2003_NBA_Playoffs>	39
<wikipedia:3D_film>	28
<wikipedia:Motion_Capture>	5
<wikipedia:White_River_(Arkansas)>	91
<wikipedia:Bedford,_Kentucky>	3
<wikipedia:honor>	127
<wikipedia:First,_Break_All_the_Rules>	2
<wikipedia:Welsh_placename>	25
<wikipedia:First_Group>	149
<wikipedia:Art_gallery>	149
<wikipedia:Malaysia_national_cricket_team>	68
<wikipedia:Signalling_block_systems>	3
<wikipedia:_Alvar_Aalto>	1
<wikipedia:Weapons_(Icelandic_band)>	0
<wikipedia:August_2006_in_science>	52
<wikipedia:Space_Shuttle_Columbia_disaster>	194
<wikipedia:Punk_Rock>	41
<wikipedia:Chile_national_football_team>	533
<wikipedia:First_Boer_War>	102
<wikipedia:Hardy_County,_West_Virginia>	86
<wikipedia:East_London,_England>	639
<wikipedia:Greece_(European_Parliament_constituency)>	0
<wikipedia:Farm_team>	49
<wikipedia:Honor_(disambiguation)>	0
<wikipedia:recreational_diving>	58
<wikipedia:U.S._southern_states>	21
<wikipedia:Augustus_(honorific)%23In_the_Divided_Roman_Empire>	4
<wikipedia:Austrian_Empire>	1227
<wikipedia:White_River_(South_Dakota)>	19
<wikipedia:White_River_Township,_Gibson_County,_Indiana>	4
<wikipedia:grade_II_listed>	40
<wikipedia:Weapons_(band)>	5
<wikipedia:data_domain>	4
<wikipedia:Clerk_(choral)>	1
<wikipedia:Grain_(measure)>	34
<wikipedia:documentary>	416
<wikipedia:Parliament_of_the_Republic_of_Moldova>	32
<wikipedia:web_site>	234
<wikipedia:Planetary_system>	20
<wikipedia:%23August>	3
<wikipedia:September_11,_2001_attacks>	2531
<wikipedia:Bedford,_Texas>	41
<wikipedia:Fish_(song)>	0
<wikipedia:3d_Ranger_Battalion>	2
<wikipedia:multiparty_democracy>	12
<wikipedia:Parliament_of_India>	541
<wikipedia:West,_Bruce_and_Laing>	14
<wikipedia:Benin_(province)>	2
<wikipedia:East_Region_(Cameroon)>	5
<wikipedia:Roman_Catholicism>	1884
<wikipedia:visual_art>	186
<wikipedia:Wagner_Societies>	2
<wikipedia:Antirrhinum>	29
<wikipedia:Bedford,_PA>	4
<wikipedia:First_baseman>	61
<wikipedia:modernization>	222
<wikipedia:South_Sumatra>	61
<wikipedia:Country>	57
<wikipedia:Ludwig_Beethoven>	4
<wikipedia:Cutout_animation>	17
<wikipedia::Begonia>	1
<wikipedia:Nuclear_industry>	1
<wikipedia:Slovakia_men's_national_ice_hockey_team>	26
<wikipedia:Technique>	4
<wikipedia:Falling>	6
<wikipedia:foreign_object_(professional_wrestling)>	5
<wikipedia:Role-playing_game_system>	11
<wikipedia:1994_NCAA_Men's_Division_I_Basketball_Tournament>	31
<wikipedia:Cave%23Solutional_cave>	4
<wikipedia:Croatian_parliamentary_election,_1992>	14
<wikipedia:netlabel>	41
<wikipedia:Submarine_tender>	17
<wikipedia:FirstGroup>	116
<wikipedia:First_Midland_Red>	9
<wikipedia:List_of_United_Kingdom_bird_clubs_and_ornithological_societies>	2
<wikipedia::International_Organization>	1
<wikipedia:East_Asia>	1445
<wikipedia:west>	384
<wikipedia:Matt_Santos>	50
<wikipedia:Ptolemaic_system>	35
<wikipedia:Color_vision>	13
<wikipedia:Shania_Twain_awards>	2
<wikipedia:Modern_period>	4
<wikipedia:Benin_(disambiguation)>	1
<wikipedia:self_diagnosis>	5
<wikipedia:International_Union_for_Conservation_of_Nature_and_Natural_Resources>	18
<wikipedia:Tracking_and_Data_Relay_Satellite_System>	21
<wikipedia:Vicar>	771
<wikipedia:Computer_program_and_mechanical>	1
<wikipedia:Indian_MRCA_Competition>	9
<wikipedia:System>	23
<wikipedia:interactive_computing>	9
<wikipedia:Honor_(film)>	1
<wikipedia:The_NeverEnding_Story_(film)>	17
<wikipedia:think_tank>	1063
<wikipedia:Timer>	3
<wikipedia:Visual_art>	11
<wikipedia:Peridot,_Arizona>	5
<wikipedia:patent_clerk>	3
<wikipedia:President_of_Syria>	43
<wikipedia:category_of_abelian_groups>	29
<wikipedia:Architectural_designer>	0
<wikipedia:International_Electrotechnical_Commission>	327
<wikipedia:Rune_Poems>	2
<wikipedia:Denmark_women's_national_handball_team>	29
<wikipedia:Canadian_parliament>	23
<wikipedia:West_Tilbury>	14
<wikipedia:formal_linguistics>	1
<wikipedia:Formal_verification>	17
<wikipedia:Canada_(Attorney_General)_v._Ward>	0
<wikipedia:Principality_of_Andorra>	9
<wikipedia:leaf_node>	31
<wikipedia:program_(computer_science)>	1
<wikipedia:August_2004>	50
<wikipedia:Bedford,_IN>	4
<wikipedia:Eastern_Christianity>	285
<wikipedia:game_producer>	70
<wikipedia:Czech_Republic_Fed_Cup_team>	13
<wikipedia:Modern_times>	3
<wikipedia:Official_(tennis)>	8
<wikipedia:Caves,_Aude>	0
<wikipedia:formal>	32
<wikipedia:East_River>	471
<wikipedia:Czechoslovakia_national_football_team>	486
<wikipedia:documentary_films>	52
<wikipedia:medicine>	3290
<wikipedia:Electronic_component>	23
<wikipedia:Wax_(rock_band)>	9
<wikipedia:President_of_France>	390
<wikipedia:endangered_species>	1236
<wikipedia:List_of_awards_won_by_The_Daily_Show>	2
<wikipedia:Germany,_Pale_Mother>	0
<wikipedia:Rail_transport_in_the_United_Kingdom>	19
<wikipedia:New_Zealand_Parliament>	371
<wikipedia:East_Tennessee>	250
<wikipedia:Cry,_the_Beloved_Country_(1951_film)>	4
<wikipedia:parliament>	893
<wikipedia:White_River,_Wisconsin>	0
<wikipedia:online_and_offline>	8
<wikipedia:South_Province_(Cameroon)>	16
<wikipedia:country>	600
<wikipedia:Chinatown,_Calgary>	9
<wikipedia:Mass_media_and_politics_in_Japan>	2
<wikipedia:Wehrmacht>	2091
<wikipedia:Modern_world>	8
<wikipedia:Microsoft_DOS>	6
<wikipedia:Wales_national_rugby_league_team>	231
<wikipedia:Crying>	2
<wikipedia:Feature_(software_design)>	3
<wikipedia:Climate_(disambiguation)>	1
<wikipedia:ring_name>	735
<wikipedia:Kingdom_of_Greece>	153
<wikipedia:hardy_palms>	15
<wikipedia:online_shop>	38
<wikipedia:Lebanon,_Illinois>	35
<wikipedia:Ageing>	82
<wikipedia:Netherlands_(European_Parliament_constituency)>	7
<wikipedia:Western_Front_(World_War_I)>	840
<wikipedia:East_Germany>	3193
<wikipedia:FIRST>	122
<wikipedia:West_Java>	341
<wikipedia:Fish>	130
<wikipedia:Bedford,_Massachusetts>	99
<wikipedia:pub_names>	2
<wikipedia:Jaws_(film_series)>	5
<wikipedia:ethnic_group>	958
<wikipedia:Chinatown,_Washington,_D.C.>	24
<wikipedia:Style_(fiction)>	18
<wikipedia:Style_(2007_song)>	5
<wikipedia:Carrot_and_stick>	2
<wikipedia:Trademark>	69
<wikipedia:Nuclear_propulsion>	7
<wikipedia:The_Qumran_Caves>	5
<wikipedia:Poland_men's_national_ice_hockey_team>	10
<wikipedia:kimarite>	116
<wikipedia:Mass_media>	1131
<wikipedia:NYSE_Composite>	1
<wikipedia:Vulnerability_and_susceptibility_in_conservation_biology>	2
<wikipedia:Secret_society>	25
<wikipedia:Poland,_Indiana>	0
<wikipedia:Multi-party_system>	42
<wikipedia:Marxist_Leninist>	4
<wikipedia:program_(machine)>	1
<wikipedia:life-critical_system>	9
<wikipedia:Music_From_Big_Pink>	15
<wikipedia:Weapons_(album)>	1
<wikipedia:interactive_design>	16
<wikipedia:Club_Santos_Laguna>	34
<wikipedia:West_Azerbaijan_Province>	7
<wikipedia:birthstone>	15
<wikipedia:County_clerk>	24
<wikipedia:Web_Portal>	9
<wikipedia:situ>	2
<wikipedia:Type_(botany)>	6
<wikipedia:recreation>	441
<wikipedia:Kingdom_of_Italy_(1861%E2%80%931946)>	518
<wikipedia:NATO>	4422
<wikipedia:IUCN_Red_List>	863
<wikipedia:Poland_(disambiguation)>	1
<wikipedia:List_of_martial_arts>	3
<wikipedia:centralization>	47
<wikipedia:President_of_Nicaragua>	99
<wikipedia:Symphony_No._1_(Tchaikovsky)>	9
<wikipedia:UEFA_Cup_Winners'_Cup_1998%E2%80%9399%23First_round>	1
<wikipedia:1st_Maryland_Cavalry,_CSA>	5
<wikipedia:atomic_bomb>	631
<wikipedia:Benin>	1645
<wikipedia:First_Protectorate_Parliament>	77
<wikipedia:Lebanon_(disambiguation)>	3
<wikipedia:type_(mathematics)>	1
<wikipedia:Andorra_national_football_team>	102
<wikipedia:Melodies_(song)>	0
<wikipedia:Bell_pepper>	25
<wikipedia:Programmer>	30
<wikipedia:UK>	9848
<wikipedia:Dragonslayer>	29
<wikipedia:film_production>	221
<wikipedia:Visible>	1
<wikipedia:Symphony_No._9_(Dvo%C5%99%C3%A1k)>	53
<wikipedia:musical_form>	110
<wikipedia:2004_French_Open_-_Men's_Singles>	5
<wikipedia:The_name_of_God>	1
<wikipedia:Interest_point_detection>	5
<wikipedia:w:films>	1
<wikipedia:National_Committee>	3
<wikipedia:Online_and_offline>	8
<wikipedia:error_detection_and_correction>	33
<wikipedia:German_punk>	2
<wikipedia:perennial_plant>	1043
<wikipedia:_techniques>	1
<wikipedia:Chad_Cornes>	13
<wikipedia:Nuclear_testing>	60
<wikipedia:brief_(architecture)>	10
<wikipedia:First_class_travel>	68
<wikipedia:Toilet_(disambiguation)>	1
<wikipedia:Brazil_(1985_film)>	0
<wikipedia:Quisling_regime>	33
<wikipedia:cinema_of_Germany>	185
<wikipedia:marxist_leninist>	1
<wikipedia:Parliament_of_Ghana>	175
<wikipedia:first-person_shooter>	630
<wikipedia:Angola,_Louisiana>	16
<wikipedia::Parsley>	1
<wikipedia:Military_awards_of_the_United_States_Department_of_the_Navy>	4
<wikipedia:annual_publication>	66
<wikipedia:People_(1964_song)>	13
<wikipedia:begonia>	46
<wikipedia:Denmark,_New_York>	7
<wikipedia:Institute_F.C.>	34
<wikipedia:Architectural_animation>	3
<wikipedia:South_Pole>	811
<wikipedia:Anapanasati>	6
<wikipedia:Annual_plant>	151
<wikipedia:town_hall>	271
<wikipedia:Museums_at_the_University_of_Michigan>	8
<wikipedia:Interactive_visualization>	1
<wikipedia:President_of_Mauritania>	24
<wikipedia:East_Rand>	38
<wikipedia:Santos_FC_(ladies)>	12
<wikipedia:Awards_(disambiguation)>	0
<wikipedia:President_of_Peru>	67
<wikipedia:Nip_Fung>	15
<wikipedia:Epiphyseal_plate>	9
<wikipedia:Norm_(mathematics)>	42
<wikipedia:Government_of_the_United_Kingdom>	37
<wikipedia:Denmark_national_cricket_team>	40
<wikipedia:Faulkes_Telescope_South>	7
<wikipedia:System_(C_standard_library)>	0
<wikipedia:Uruguay>	3978
<wikipedia:nuclear_submarine>	141
<wikipedia:South_Governorate>	20
<wikipedia:President_of_the_American_Association_for_the_Advancement_of_Science>	30
<wikipedia:Attention>	17
<wikipedia:First_French_Empire>	855
<wikipedia:wind_power>	430
<wikipedia:Remainder_(law)>	15
<wikipedia:Chad_national_football_team>	24
<wikipedia:Parliament_of_New_Zealand>	260
<wikipedia:German_Empire>	2438
<wikipedia:Art_movement>	38
<wikipedia:Ornamental_grass>	1
<wikipedia:Kanye_West>	890
<wikipedia:West_Wales>	166
<wikipedia:Hair_wax>	4
<wikipedia:Denmark_(European_Parliament_constituency)>	7
<wikipedia:Vatican_city>	9
<wikipedia:slighting>	48
<wikipedia:Bedford_(UK_Parliament_constituency)>	35
<wikipedia:Wales,_New_York>	14
<wikipedia:Annual_publication%23British_annuals>	3
<wikipedia:Augustus,_Grand_Duke_of_Oldenburg>	5
<wikipedia:President_of_Argentina>	284
<wikipedia:Heraldry%23National_styles>	3
<wikipedia:Academic_major>	155
<wikipedia:collapse_of_the_Soviet_Union>	268
<wikipedia:Blood_alcohol_content>	21
<wikipedia:Andorra_national_rugby_union_team_(sevens)>	1
<wikipedia:United_States_(Paul_Gilbert_album)>	1
<wikipedia:First_Leeds>	34
<wikipedia:Lebanon,_New_York>	3
<wikipedia:Cypriot_Orthodox_Church>	34
<wikipedia:Fish_(BBC_TV_series)>	2
<wikipedia:Institute_(band)>	7
<wikipedia:destruction>	27
<wikipedia:Three-dimensional_space>	227
<wikipedia:Kentucky>	6548
<wikipedia:Australia_national_football_team>	494
<wikipedia:submarine_tender>	145
<wikipedia:Ethnic_German>	92
<wikipedia:Dirty_house>	1
<wikipedia:early_modern_times>	1
<wikipedia:Internet>	6024
<wikipedia:Coat_of_arms_of_Serbia>	10
<wikipedia:yearbook>	193
<wikipedia:Open_standard>	15
<wikipedia:UEFA_Cup_2004-05%23First_round>	2
<wikipedia:Army_Group_South>	139
<wikipedia:Great_ape_language>	6
<wikipedia:Travelers'_Century_Club_List_of_Countries>	1
<wikipedia:List_of_programs_broadcast_by_VH1>	3
<wikipedia:Danish_2nd_Division_East>	23
<wikipedia:British_Rail_unit_designations%23Diesel_Electric_Multiple_Units>	2
<wikipedia:arc_length>	57
<wikipedia:Boundary_delimitation>	29
<wikipedia:East_Germany_national_football_team>	190
<wikipedia:Rock_band>	101
<wikipedia:Character_design_of_Final_Fantasy%23Monsters>	3
<wikipedia:file_synchronization>	20
<wikipedia:Politics_of_Germany>	81
<wikipedia:International_relations>	165
<wikipedia:pelargonium>	14
<wikipedia:modernism>	666
<wikipedia:Louisiana_State_Penitentiary>	52
<wikipedia:micro_climate>	8
<wikipedia:household_plot>	10
<wikipedia:United_States_Government>	359
<wikipedia:style_(address)>	4
<wikipedia:Status_symbol>	3
<wikipedia:Peninsular_Malaysia>	450
<wikipedia:Chinatown,_Amador_County,_California>	0
<wikipedia:United_Kingdom_of_Great_Britain_and_Ireland>	2459
<wikipedia:Table_of_mathematical_symbols>	10
<wikipedia:Chinatown,_Las_Vegas>	8
<wikipedia:Vital>	2
<wikipedia:type_specimen>	436
<wikipedia:Israel%E2%80%93Venezuela_relations>	4
<wikipedia:Weapons>	27
<wikipedia:President_of_the_United_States>	9484
<wikipedia:cereal>	850
<wikipedia:Madagascar_(franchise)>	8
<wikipedia:Conditions_race>	13
<wikipedia:1975_NBA_Playoffs>	13
<wikipedia:Latin_honors>	281
<wikipedia:Cereal>	109
<wikipedia:Trap_Door_(EP)>	2
<wikipedia:Epilogue>	7
<wikipedia:Game_producer>	28
<wikipedia:application_software>	398
<wikipedia:New_Objectivity_(architecture)>	19
<wikipedia:Decline_of_the_Roman_Empire>	98
<wikipedia:Biological_type>	80
<wikipedia:Democracy_(play)>	11
<wikipedia:nuclear_weapon>	1137
<wikipedia:White_River,_Mpumalanga>	2
<wikipedia:Alpine_skiing_at_the_2002_Winter_Olympics%23Combined_2>	1
<wikipedia:President_of_the_Italian_Republic>	100
<wikipedia:Declaration_on_the_Granting_of_Independence_to_Colonial_Countries_and_Peoples>	6
<wikipedia:tender_(locomotive)>	25
<wikipedia:wikt:honor>	1
<wikipedia:Andorra_(novel)>	2
<wikipedia:botanical_gardens>	72
<wikipedia:Kentucky_Wildcats_football>	144
<wikipedia:Denmark,_South_Carolina>	13
<wikipedia:Alpine_skiing_at_the_2006_Winter_Olympics_-_Men's_combined>	3
<wikipedia:Saffir-Simpson_scale>	8
<wikipedia:river_system>	11
<wikipedia:Holy_See>	2527
<wikipedia:Czechoslovakia>	5263
<wikipedia:Fall_(unit)>	0
<wikipedia:style_-_Manner_of_Address>	1
<wikipedia:Germany_women's_national_football_team>	135
<wikipedia:fall_of_Constantinople>	100
<wikipedia:Medieval_weapons>	1
<wikipedia:nibble>	33
<wikipedia:Samatha>	7
<wikipedia:Hamish_Macbeth_(TV_series)>	7
<wikipedia:West_France_(European_Parliament_constituency)>	11
<wikipedia:Turkish_Grand_National_Assembly>	97
<wikipedia:President_(steamboat)>	1
<wikipedia:President_of_India>	484
<wikipedia:Historic_preservation>	94
<wikipedia:Beethoven_(I_Love_to_Listen_To)>	2
<wikipedia:San_Francisco,_California>	6164
<wikipedia:South_Los_Angeles>	183
<wikipedia:Siege_of_Saragossa_(1808)>	18
<wikipedia:nuclear_disaster>	7
<wikipedia:Binomen>	1
<wikipedia:Investing_online>	6
<wikipedia:Modernism>	563
<wikipedia:population_ageing>	17
<wikipedia:Cyprus_in_the_Eurovision_Song_Contest>	38
<wikipedia:Netherlands_national_field_hockey_team>	60
<wikipedia:Cry,_the_Beloved_Country_(1995_film)>	4
<wikipedia:1997_NBA_Playoffs>	26
<wikipedia:President_of_Chile>	126
<wikipedia:Alpha_Ethniki>	139
<wikipedia:atmospheric_physics>	27
<wikipedia:East_(hundred)>	1
<wikipedia:Intelligence_(trait)>	25
