denmark	_total	12097
destruction	<wikipedia:Armenian_Genocide>	1
destruction	<wikipedia:Battle_of_El_Obeid>	1
destruction	<wikipedia:Bombing_of_Hamburg_in_World_War_II>	1
destruction	<wikipedia:Breaking_(martial_arts)>	1
destruction	<wikipedia:Challenger_disaster>	1
destruction	<wikipedia:David_Heath_(wrestler)>	1
destruction	<wikipedia:Decline_of_the_Roman_Empire>	1
destruction	<wikipedia:Destruction>	7
destruction	<wikipedia:Destruction_(DC_Comics)>	12
destruction	<wikipedia:Destruction_(Sandman)>	1
destruction	<wikipedia:Destruction_(band)>	88
destruction	<wikipedia:Destruction_EP>	2
destruction	<wikipedia:Destruction_of_Jerusalem>	1
destruction	<wikipedia:Habitat_destruction>	1
destruction	<wikipedia:Land_reform_in_Zimbabwe>	1
destruction	<wikipedia:Massacre_of_Elphinstone's_army>	1
destruction	<wikipedia:Operation_Harling>	1
destruction	<wikipedia:STS-51-L>	1
destruction	<wikipedia:September_11,_2001_attacks>	1
destruction	<wikipedia:September_11_attacks>	1
destruction	<wikipedia:Shaolin_temple%23Destruction>	1
destruction	<wikipedia:Siege_of_Jerusalem_(597_BC)>	1
destruction	<wikipedia:Siege_of_Jerusalem_(70)%23Destruction_of_Jerusalem>	1
destruction	<wikipedia:Siege_of_Jerusalem_(70)>	1
destruction	<wikipedia:Space_Shuttle_Challenger_disaster>	2
destruction	<wikipedia:Space_Shuttle_Columbia_disaster>	2
destruction	<wikipedia:Timor-Leste_Scorched_Earth>	1
destruction	<wikipedia:Tisha_B'Av%23The_destructions>	1
destruction	<wikipedia:Wiping>	1
destruction	<wikipedia:apoptosis>	1
destruction	<wikipedia:destruction>	25
destruction	<wikipedia:destruction_of_Jerusalem>	1
destruction	<wikipedia:destructor_(computer_science)>	1
destruction	<wikipedia:habitat_destruction>	4
destruction	<wikipedia:habitat_loss>	1
destruction	<wikipedia:object_lifetime>	1
destruction	<wikipedia:ozone_depletion>	1
destruction	<wikipedia:slighting>	1
destruction	<wikipedia:wikt:destruction>	1
destruction	_total	173
device	<wikipedia:Analyser>	1
device	<wikipedia:Coat_of_Arms>	1
device	<wikipedia:Computer_hardware>	11
device	<wikipedia:Dakara_Superweapon>	1
device	<wikipedia:Device>	1
device	<wikipedia:Device_(band)>	5
device	<wikipedia:Device_Independence>	1
device	<wikipedia:Device_file>	1
device	<wikipedia:Display_device>	2
device	<wikipedia:Electronic_component>	4
device	<wikipedia:Improvised_explosive_device>	1
device	<wikipedia:Information_appliance>	11
device	<wikipedia:Integrated_circuit>	2
device	<wikipedia:Linux_devices>	1
device	<wikipedia:List_of_Torchwood_items%23B>	1
device	<wikipedia:Literary_technique>	1
device	<wikipedia:Machine>	3
device	<wikipedia:Measuring_instrument>	5
device	<wikipedia:Mueller_device>	1
device	<wikipedia:Peripheral_device>	10
device	<wikipedia:Personal_device>	2
device	<wikipedia:Rack_(torture)>	1
device	<wikipedia:Rhetorical_device>	1
device	<wikipedia:SCSI_Peripheral_Device_Type>	1
device	<wikipedia:Semiconductor_device>	1
device	<wikipedia:Symbol>	1
device	<wikipedia:Timer>	1
device	<wikipedia:VeriChip>	1
device	<wikipedia:coat_of_arms>	5
device	<wikipedia:computer_data_storage>	1
device	<wikipedia:computer_device>	1
device	<wikipedia:computing_device>	1
device	<wikipedia:device>	30
device	<wikipedia:display_device>	1
device	<wikipedia:electronic_component>	2
device	<wikipedia:firework>	1
device	<wikipedia:heraldic_badge>	1
device	<wikipedia:information_appliance>	6
device	<wikipedia:literary_device>	2
device	<wikipedia:machine>	23
device	<wikipedia:peripheral>	2
device	<wikipedia:peripheral_device>	3
device	<wikipedia:personal_device>	1
device	<wikipedia:plot_device>	1
device	<wikipedia:seal_(device)>	1
device	<wikipedia:semiconductor_device>	2
device	<wikipedia:tool>	17
device	<wikipedia:wiktionary:device>	1
device	_total	175
die toten hosen	<wikipedia:Die_Toten_Hosen>	143
die toten hosen	_total	143
diplomatic relations	<wikipedia:Chad%E2%80%93Sudan_relations>	3
diplomatic relations	<wikipedia:Colombia-Ecuador_relations>	1
diplomatic relations	<wikipedia:Dates_of_establishment_of_diplomatic_relations_with_the_People%2527s_Republic_of_China%231970s_2>	1
diplomatic relations	<wikipedia:Diplomacy>	14
diplomatic relations	<wikipedia:Diplomatic_relations>	16
diplomatic relations	<wikipedia:Foreign_relations_of_Israel%23China>	1
diplomatic relations	<wikipedia:Foreign_relations_of_Israel>	1
diplomatic relations	<wikipedia:Guinea-Bissau%E2%80%93Sweden_relations>	1
diplomatic relations	<wikipedia:Holy_See%23Diplomacy>	1
diplomatic relations	<wikipedia:International_relations>	1
diplomatic relations	<wikipedia:Iran_%E2%80%93_United_States_relations>	1
diplomatic relations	<wikipedia:Israel%E2%80%93Venezuela_relations>	1
diplomatic relations	<wikipedia:Mexico%E2%80%93United_States_relations>	1
diplomatic relations	<wikipedia:Sino-American_relations>	1
diplomatic relations	<wikipedia:United_States%E2%80%93Vanuatu_relations>	2
diplomatic relations	<wikipedia:Vienna_Convention_on_Diplomatic_Relations>	1
diplomatic relations	<wikipedia:diplomacy>	29
diplomatic relations	<wikipedia:diplomatic_relations>	215
diplomatic relations	<wikipedia:foreign_relations_of_Taiwan>	1
diplomatic relations	_total	292
dirty	<wikipedia:Dirty>	3
dirty	<wikipedia:Dirty_(album)>	13
dirty	<wikipedia:Dirty_(film)>	8
dirty	<wikipedia:Dirty_(group)>	6
dirty	<wikipedia:Dirty_(song)>	2
dirty	<wikipedia:Dirty_house>	1
dirty	<wikipedia:Distortion_(music)>	1
dirty	<wikipedia:Unclean>	1
dirty	<wikipedia:cheating>	1
dirty	<wikipedia:dirty>	1
dirty	<wikipedia:dirty_(computer_science)>	1
dirty	<wikipedia:heel_(professional_wrestling)>	2
dirty	_total	40
documents	<wikipedia:Declaration_on_the_Granting_of_Independence_to_Colonial_Countries_and_Peoples>	1
documents	<wikipedia:Document_file_format>	1
documents	<wikipedia:Documentary_evidence>	2
documents	<wikipedia:Documents>	3
documents	<wikipedia:Documents_(journal)>	8
documents	<wikipedia:Joseph_Smith_Papyri>	1
documents	<wikipedia:Killian_documents_controversy>	1
documents	<wikipedia:Text_corpus>	1
documents	<wikipedia:Yellowcake_forgery>	2
documents	<wikipedia:document_management>	1
documents	<wikipedia:documentary>	1
documents	<wikipedia:documents>	47
documents	<wikipedia:electronic_document>	1
documents	<wikipedia:evidence_(OARDEC)>	1
documents	<wikipedia:identity_documents>	1
documents	<wikipedia:language_documentation>	1
documents	_total	73
dos	<wikipedia:Commodore_DOS>	2
dos	<wikipedia:DOS%23DOS_for_IBM_PC_compatibles>	2
dos	<wikipedia:DOS/360>	2
dos	<wikipedia:DOS>	1186
dos	<wikipedia:Democratic_Opposition_of_Serbia>	11
dos	<wikipedia:Denial-of-service_attack>	3
dos	<wikipedia:Denial_of_Service>	2
dos	<wikipedia:Disk_Operating_System>	3
dos	<wikipedia:DoS>	3
dos	<wikipedia:Dos_(Dos_album)>	1
dos	<wikipedia:Dos_(band)>	9
dos	<wikipedia:MS-DOS>	95
dos	<wikipedia:MS_DOS>	2
dos	<wikipedia:Microsoft_DOS>	2
dos	<wikipedia:disk_operating_system>	5
dos	<wikipedia:dos_(band)>	2
dos	_total	1343
dos santos	<wikipedia:Jos%C3%A9_Eduardo_dos_Santos>	2
dos santos	<wikipedia:Marcelino_dos_Santos>	2
dos santos	_total	4
dynamics	<wikipedia::dynamics>	1
dynamics	<wikipedia:Analytical_dynamics>	22
dynamics	<wikipedia:Car_handling>	2
dynamics	<wikipedia:Celestial_dynamics>	1
dynamics	<wikipedia:Convective_available_potential_energy%23Dynamics>	1
dynamics	<wikipedia:Dynamic_range>	1
dynamics	<wikipedia:Dynamical_system>	2
dynamics	<wikipedia:Dynamics>	8
dynamics	<wikipedia:Dynamics_%2528music%2529>	1
dynamics	<wikipedia:Dynamics_(mechanics)>	37
dynamics	<wikipedia:Dynamics_(music)>	46
dynamics	<wikipedia:Dynamics_(physics)>	19
dynamics	<wikipedia:Fluid_dynamics>	1
dynamics	<wikipedia:Microsoft_Dynamics>	1
dynamics	<wikipedia:Molecular_dynamics>	1
dynamics	<wikipedia:Multibody_dynamics>	1
dynamics	<wikipedia:Psychodynamics>	1
dynamics	<wikipedia:Scientology_beliefs_and_practices%23The_Dynamics>	1
dynamics	<wikipedia:Tornadogenesis>	1
dynamics	<wikipedia:atmospheric_dynamics>	2
dynamics	<wikipedia:atmospheric_physics>	1
dynamics	<wikipedia:dynamic_(physics)>	1
dynamics	<wikipedia:dynamic_model>	1
dynamics	<wikipedia:dynamic_system>	4
dynamics	<wikipedia:dynamical_system>	6
dynamics	<wikipedia:dynamics>	36
dynamics	<wikipedia:dynamics_(mechanics)>	38
dynamics	<wikipedia:dynamics_(music)>	53
dynamics	<wikipedia:dynamics_(physics)>	14
dynamics	<wikipedia:fluid_dynamics>	1
dynamics	<wikipedia:group_dynamics>	1
dynamics	<wikipedia:ice_sheet_dynamics>	2
dynamics	<wikipedia:loudness>	1
dynamics	<wikipedia:vehicle_dynamics>	1
dynamics	_total	310
east	<wikipedia:AFC_East>	63
east	<wikipedia:American_League_East>	2
east	<wikipedia:Asia>	2
east	<wikipedia:Austrian_Regional_League_East>	3
east	<wikipedia:Bristol_East_(UK_Parliament_constituency)>	2
east	<wikipedia:Byzantine_Empire>	3
east	<wikipedia:CFL_East_Division>	3
east	<wikipedia:Calgary_East>	2
east	<wikipedia:Canadian_Football_League_East_Division>	13
east	<wikipedia:Cardiff_East>	7
east	<wikipedia:Danish_2nd_Division_East>	2
east	<wikipedia:Diocese_of_Oriens>	2
east	<wikipedia:Dutch_East_India_Company>	2
east	<wikipedia:EAST>	1
east	<wikipedia:East>	149
east	<wikipedia:East_(European_Parliament_constituency)>	1
east	<wikipedia:East_(London_sub_region)>	2
east	<wikipedia:East_(album)>	13
east	<wikipedia:East_(band)>	2
east	<wikipedia:East_(hundred)>	1
east	<wikipedia:East_(novel)>	3
east	<wikipedia:East_(play)>	4
east	<wikipedia:East_Acton_tube_station>	4
east	<wikipedia:East_Africa>	56
east	<wikipedia:East_Anatolia_Region,_Turkey>	2
east	<wikipedia:East_Ardsley>	2
east	<wikipedia:East_Asia>	115
east	<wikipedia:East_Azerbaijan_Province>	3
east	<wikipedia:East_Berlin>	18
east	<wikipedia:East_Block>	4
east	<wikipedia:East_Branch_Delaware_River>	2
east	<wikipedia:East_Cambridgeshire>	6
east	<wikipedia:East_China>	3
east	<wikipedia:East_China_Sea>	6
east	<wikipedia:East_Coast_Main_Line>	2
east	<wikipedia:East_Coast_hip_hop>	3
east	<wikipedia:East_Coast_of_the_United_States>	39
east	<wikipedia:East_Coastway_Line>	5
east	<wikipedia:East_Dallas>	3
east	<wikipedia:East_End_of_London>	2
east	<wikipedia:East_Europe>	2
east	<wikipedia:East_Falkland>	3
east	<wikipedia:East_Feliciana_Parish,_Louisiana>	3
east	<wikipedia:East_Flanders>	2
east	<wikipedia:East_Florida>	15
east	<wikipedia:East_France_(European_Parliament_constituency)>	8
east	<wikipedia:East_Francia>	3
east	<wikipedia:East_Frisian_Islands>	2
east	<wikipedia:East_Germanic_language>	3
east	<wikipedia:East_Germanic_languages>	2
east	<wikipedia:East_Germanic_tribes>	2
east	<wikipedia:East_Germany>	44
east	<wikipedia:East_Germany_national_football_team>	2
east	<wikipedia:East_Godavari>	2
east	<wikipedia:East_Harptree>	2
east	<wikipedia:East_High_School_(Columbus,_Ohio)>	2
east	<wikipedia:East_Horsley>	2
east	<wikipedia:East_India>	3
east	<wikipedia:East_India_Docks>	3
east	<wikipedia:East_Indies>	11
east	<wikipedia:East_Java>	3
east	<wikipedia:East_Jersey>	4
east	<wikipedia:East_Kalimantan>	3
east	<wikipedia:East_London,_England>	18
east	<wikipedia:East_Los_Angeles_(region)>	2
east	<wikipedia:East_Lyn_River>	2
east	<wikipedia:East_Malaysia>	2
east	<wikipedia:East_Midlands>	5
east	<wikipedia:East_Northamptonshire>	26
east	<wikipedia:East_Oak_Lane,_Philadelphia,_Pennsylvania>	2
east	<wikipedia:East_Pakistan>	5
east	<wikipedia:East_Province_(Cameroon)>	3
east	<wikipedia:East_Prussia>	6
east	<wikipedia:East_Rand>	2
east	<wikipedia:East_Raynham>	3
east	<wikipedia:East_Region,_Singapore>	3
east	<wikipedia:East_Region_(Cameroon)>	3
east	<wikipedia:East_Riding_of_Yorkshire>	12
east	<wikipedia:East_River>	5
east	<wikipedia:East_Rutland>	2
east	<wikipedia:East_Slavs>	4
east	<wikipedia:East_Sussex>	9
east	<wikipedia:East_Tennessee>	7
east	<wikipedia:East_Terrace,_Adelaide>	2
east	<wikipedia:East_Texas>	3
east	<wikipedia:East_Tyrone_(Northern_Ireland_Parliament_constituency)>	2
east	<wikipedia:East_Ukraine>	4
east	<wikipedia:East_of_England>	12
east	<wikipedia:Eastern_Asia>	2
east	<wikipedia:Eastern_Canada>	4
east	<wikipedia:Eastern_Christianity>	9
east	<wikipedia:Eastern_Conference_(NBA)>	5
east	<wikipedia:Eastern_Conference_(NHL)>	4
east	<wikipedia:Eastern_Conference_(RHI)>	2
east	<wikipedia:Eastern_Conference_(WNBA)>	2
east	<wikipedia:Eastern_Desert>	2
east	<wikipedia:Eastern_Europe>	10
east	<wikipedia:Eastern_Front_(World_War_I)>	3
east	<wikipedia:Eastern_Orthodox_Church>	3
east	<wikipedia:Eastern_Province,_Sri_Lanka>	24
east	<wikipedia:Eastern_Roman_Empire>	13
east	<wikipedia:Eastern_Theater_of_the_American_Civil_War>	7
east	<wikipedia:Eastern_United_States>	33
east	<wikipedia:Eastern_bloc>	6
east	<wikipedia:Eastern_philosophy>	2
east	<wikipedia:Eastern_world>	38
east	<wikipedia:Electoral_district_of_East_Hobart>	2
east	<wikipedia:European_Parliament_election,_2004_(France)%23Seats>	2
east	<wikipedia:Far_East>	4
east	<wikipedia:German_Democratic_Republic>	5
east	<wikipedia:Indies>	2
east	<wikipedia:Middle_East>	2
east	<wikipedia:National_League_East>	2
east	<wikipedia:Northeast_United_States>	2
east	<wikipedia:Northeastern_United_States>	6
east	<wikipedia:Orient>	4
east	<wikipedia:Regional_District_of_East_Kootenay>	26
east	<wikipedia:River_East_Stour>	2
east	<wikipedia:east>	578
east	<wikipedia:east_Asia>	3
east	<wikipedia:east_Dallas>	30
east	<wikipedia:far_East>	2
east	_total	1819
entertainment	<wikipedia:%23Entertainment>	1
entertainment	<wikipedia:Entertainment%23Comedy>	1
entertainment	<wikipedia:Entertainment%23Examples_of_entertainment>	1
entertainment	<wikipedia:Entertainment>	47
entertainment	<wikipedia:Entertainment_(Fischerspooner_album)>	2
entertainment	<wikipedia:Entertainment_Management>	2
entertainment	<wikipedia:Entertainment_law>	1
entertainment	<wikipedia:List_of_entertainment_industry_topics>	1
entertainment	<wikipedia:Playboy_Entertainment>	1
entertainment	<wikipedia:Sports_entertainment>	1
entertainment	<wikipedia:Video_game>	1
entertainment	<wikipedia:cruise_ship>	1
entertainment	<wikipedia:entertainer>	1
entertainment	<wikipedia:entertainment>	742
entertainment	<wikipedia:entertainment_industry%23Electronic_entertainment>	1
entertainment	<wikipedia:entertainment_industry>	12
entertainment	<wikipedia:entertainment_tax>	1
entertainment	<wikipedia:film>	1
entertainment	<wikipedia:light_entertainment>	1
entertainment	<wikipedia:sports_entertainment>	2
entertainment	_total	821
error correction	<wikipedia:ECC_memory>	1
error correction	<wikipedia:Error_correction>	1
error correction	<wikipedia:Error_detection_and_correction%23Error-correcting_code>	1
error correction	<wikipedia:Error_detection_and_correction>	8
error correction	<wikipedia:Forward_error_correction>	1
error correction	<wikipedia:error_correction>	61
error correction	<wikipedia:error_detection_and_correction>	1
error correction	<wikipedia:forward_error_correction>	1
error correction	_total	75
executive power	<wikipedia:Executive_(government)>	29
executive power	<wikipedia:Executive_branch>	3
executive power	<wikipedia:Executive_power>	239
executive power	<wikipedia:Government_of_Argentina%23Executive_Branch>	1
executive power	<wikipedia:Government_of_Denmark>	1
executive power	<wikipedia:Politics_of_the_Empire_of_Brazil%23Executive_branch>	1
executive power	<wikipedia:executive_(government)>	10
executive power	<wikipedia:executive_branch>	5
executive power	<wikipedia:executive_power>	61
executive power	<wikipedia:unitary_executive>	1
executive power	_total	351
fall	<wikipedia:2003_invasion_of_Iraq>	1
fall	<wikipedia:Arrest_and_assassination_of_Ng%C3%B4_%C4%90%C3%ACnh_Di%E1%BB%87m>	1
fall	<wikipedia:Astrological_fall>	1
fall	<wikipedia:Autum>	1
fall	<wikipedia:Autumn>	88
fall	<wikipedia:Bakumatsu>	1
fall	<wikipedia:Battle_of_Mons_Lactarius>	1
fall	<wikipedia:Battle_of_Singapore>	1
fall	<wikipedia:Deciduous>	1
fall	<wikipedia:End_of_the_Han_Dynasty>	2
fall	<wikipedia:Fall>	54
fall	<wikipedia:Fall_(Jon_Foreman_EP)>	3
fall	<wikipedia:Fall_(Ride_EP)>	3
fall	<wikipedia:Fall_(album)>	2
fall	<wikipedia:Fall_(film)>	1
fall	<wikipedia:Fall_(religion)>	4
fall	<wikipedia:Fall_(season)>	9
fall	<wikipedia:Fall_(song)>	6
fall	<wikipedia:Fall_(village_in_Germany)>	1
fall	<wikipedia:Fall_River_(Kansas)>	1
fall	<wikipedia:Fall_of_Constantinople>	1
fall	<wikipedia:Fall_of_Man>	14
fall	<wikipedia:Fall_of_man>	4
fall	<wikipedia:Fall_of_mankind>	1
fall	<wikipedia:Falling>	2
fall	<wikipedia:Falling_(accident)>	1
fall	<wikipedia:Falling_(physics)>	1
fall	<wikipedia:Free_fall>	1
fall	<wikipedia:Greek_legislative_election,_1963>	1
fall	<wikipedia:List_of_professional_wrestling_terms%23F>	1
fall	<wikipedia:Meteorite_fall>	1
fall	<wikipedia:Pandora>	1
fall	<wikipedia:Pin_(professional_wrestling)>	1
fall	<wikipedia:Revoluci%C3%B3n_Libertadora>	1
fall	<wikipedia:Revolutions_of_1989>	2
fall	<wikipedia:Romanian_Revolution_of_1989>	1
fall	<wikipedia:Siege_of_Charleston>	1
fall	<wikipedia:Siege_of_Constantinople_(1204)>	1
fall	<wikipedia:Siege_of_Jerusalem_(1099)>	1
fall	<wikipedia:The_Fall_(Inheritance)>	1
fall	<wikipedia:The_Fall_(band)>	4
fall	<wikipedia:The_Fall_of_Man>	8
fall	<wikipedia:astrological_fall>	1
fall	<wikipedia:autumn>	97
fall	<wikipedia:collapse_of_the_Soviet_Union>	1
fall	<wikipedia:decline_of_the_Roman_Empire>	1
fall	<wikipedia:fall>	96
fall	<wikipedia:fall_(religion)>	3
fall	<wikipedia:fall_(season)>	12
fall	<wikipedia:fall_(unit)>	2
fall	<wikipedia:fall_of_Constantinople>	1
fall	<wikipedia:fall_of_man>	3
fall	<wikipedia:fall_of_the_Soviet_Union>	1
fall	<wikipedia:fall_time>	1
fall	<wikipedia:fallen_angel>	1
fall	<wikipedia:falling>	1
fall	<wikipedia:falling_(accident)>	12
fall	<wikipedia:metapolitefsi>	1
fall	<wikipedia:meteorite_fall>	1
fall	<wikipedia:original_sin>	1
fall	<wikipedia:waterfall>	4
fall	_total	472
feature	<wikipedia:C++0x%23Concepts>	1
feature	<wikipedia:DVD-Video%23Other_features>	1
feature	<wikipedia:Feature_(Computer_vision)>	1
feature	<wikipedia:Feature_(archaeology)>	6
feature	<wikipedia:Feature_(computer_vision)>	1
feature	<wikipedia:Feature_(linguistics)>	1
feature	<wikipedia:Feature_data>	1
feature	<wikipedia:Feature_film>	15
feature	<wikipedia:Feature_story>	2
feature	<wikipedia:Features_(pattern_recognition)>	4
feature	<wikipedia:I_Shot_Andy_Warhol>	1
feature	<wikipedia:Interest_point_detection>	1
feature	<wikipedia:Little_Shop_of_Horrors_(1986_film)>	1
feature	<wikipedia:Pulitzer_Prize_for_Feature_Photography>	1
feature	<wikipedia:Semantic_feature>	1
feature	<wikipedia:calling_feature>	1
feature	<wikipedia:distinctive_feature>	3
feature	<wikipedia:feature>	6
feature	<wikipedia:feature_(archaeology)>	8
feature	<wikipedia:feature_(computer_vision)>	1
feature	<wikipedia:feature_(linguistics)>	2
feature	<wikipedia:feature_(software_design)>	16
feature	<wikipedia:feature_film>	72
feature	<wikipedia:feature_films>	2
feature	<wikipedia:feature_length>	2
feature	<wikipedia:feature_story>	10
feature	<wikipedia:parametric_feature_based_modeler>	1
feature	<wikipedia:radio_documentary>	2
feature	_total	164
films	<wikipedia:%23Films>	1
films	<wikipedia:%23Notable_films_about_hustlers_and_hustling>	1
films	<wikipedia:Achievements_of_Arnold_Schwarzenegger%23Filmography>	1
films	<wikipedia:Artificial_membrane>	1
films	<wikipedia:Australian_films>	1
films	<wikipedia:Charlotte's_Web_(disambiguation)>	1
films	<wikipedia:Cinema_of_Brazil>	1
films	<wikipedia:Cinema_of_Japan>	1
films	<wikipedia:Cinema_of_Mexico>	2
films	<wikipedia:Cinema_of_Thailand>	1
films	<wikipedia:Cinema_of_Turkey>	1
films	<wikipedia:Cinema_of_the_United_Kingdom>	1
films	<wikipedia:Cinema_of_the_United_States>	1
films	<wikipedia:Conan_the_Barbarian_(film)>	2
films	<wikipedia:Death_Note_(film)>	1
films	<wikipedia:Dr._Who_(Dalek_films)>	1
films	<wikipedia:Esperanto_film>	1
films	<wikipedia:Fantasy_film>	1
films	<wikipedia:Film>	4
films	<wikipedia:Films>	25
films	<wikipedia:Godfather_Trilogy>	1
films	<wikipedia:Harry_Potter_(film)>	2
films	<wikipedia:Harry_Potter_(film_series)>	3
films	<wikipedia:Harry_Potter_(films)>	1
films	<wikipedia:Home_movies>	1
films	<wikipedia:Indian_cinema>	12
films	<wikipedia:Inspector_Gadget_(film)>	1
films	<wikipedia:Interface_(chemistry)>	1
films	<wikipedia:James_Bond_(film_series)>	2
films	<wikipedia:Jaws_(film_series)>	1
films	<wikipedia:Leni_Riefenstahl>	1
films	<wikipedia:List_of_Disney_Channel_Original_Movies>	1
films	<wikipedia:List_of_Greek_films>	1
films	<wikipedia:List_of_Star_Trek_films>	2
films	<wikipedia:List_of_Stephen_King_films>	1
films	<wikipedia:List_of_films_based_on_Marvel_Comics>	1
films	<wikipedia:List_of_historical_drama_films>	1
films	<wikipedia:Lollywood>	1
films	<wikipedia:Madagascar_(franchise)>	1
films	<wikipedia:Martial_arts_film>	2
films	<wikipedia:Metro-Goldwyn-Mayer%23MGM's_library_today>	1
films	<wikipedia:Mexican_cinema>	1
films	<wikipedia:Motion_pictures>	1
films	<wikipedia:Movie>	2
films	<wikipedia:PET_film_(biaxially_oriented)>	1
films	<wikipedia:Photographic_film>	1
films	<wikipedia:Pirates_of_the_Caribbean_(film_series)>	1
films	<wikipedia:Plastic_wrap>	2
films	<wikipedia:Resident_Evil_(film)>	1
films	<wikipedia:Scientology_filmography>	1
films	<wikipedia:Spaghetti_Western>	1
films	<wikipedia:Spider-Man_(film)>	1
films	<wikipedia:Star_Trek_(film_series)>	1
films	<wikipedia:Star_Trek_films%23Feature_films>	1
films	<wikipedia:Super_8mm_film>	1
films	<wikipedia:Swamp_Thing_(film)>	1
films	<wikipedia:The_Land_Before_Time>	1
films	<wikipedia:The_Matrix_(series)>	1
films	<wikipedia:The_Mighty_Ducks_films>	1
films	<wikipedia:The_NeverEnding_Story_(film)>	1
films	<wikipedia:The_Princess_Diaries_(film)>	1
films	<wikipedia:Turkish_cinema>	1
films	<wikipedia:Western_movie>	1
films	<wikipedia:_Films_>	1
films	<wikipedia:cinema_of_the_United_States>	1
films	<wikipedia:documentary_films>	1
films	<wikipedia:feature_film>	6
films	<wikipedia:feature_films>	1
films	<wikipedia:fictional_film>	1
films	<wikipedia:film>	13
films	<wikipedia:film_director>	1
films	<wikipedia:film_noir>	1
films	<wikipedia:film_producer>	1
films	<wikipedia:film_score>	1
films	<wikipedia:film_series>	1
films	<wikipedia:films>	639
films	<wikipedia:foreign_film>	1
films	<wikipedia:horror_films>	1
films	<wikipedia:lost_film>	1
films	<wikipedia:motion_picture>	1
films	<wikipedia:motion_pictures>	4
films	<wikipedia:movie>	4
films	<wikipedia:movies>	3
films	<wikipedia:musical_film>	1
films	<wikipedia:negative_film>	1
films	<wikipedia:photographic_film>	2
films	<wikipedia:political_cinema>	1
films	<wikipedia:pornographic_film>	3
films	<wikipedia:pornographic_films>	1
films	<wikipedia:silent_film>	1
films	<wikipedia:television_film>	1
films	<wikipedia:thin_film>	1
films	<wikipedia:w:films>	1
films	_total	807
finland	<wikipedia:Finland>	11570
finland	<wikipedia:Finland_men's_national_ice_hockey_team>	63
finland	<wikipedia:Finland_national_basketball_team>	19
finland	<wikipedia:Finland_national_football_team>	271
finland	<wikipedia:Finland_national_men's_ice_hockey_team>	47
finland	<wikipedia:Finland_women's_national_football_team>	22
finland	<wikipedia:Finland_women's_national_ice_hockey_team>	13
finland	<wikipedia:Finnish_cricket_team>	14
finland	<wikipedia:Finnish_national_men's_ice_hockey_team>	20
finland	<wikipedia:Grand_Duchy_of_Finland>	26
finland	_total	12290
first	<wikipedia:1._deild>	2
first	<wikipedia:1890_Manifesto>	2
first	<wikipedia:1906_French_Grand_Prix>	2
first	<wikipedia:1911_Indianapolis_500>	4
first	<wikipedia:1_Maccabees>	2
first	<wikipedia:1st_Maryland_Cavalry,_CSA>	2
first	<wikipedia:1st_New_Zealand_Parliament>	4
first	<wikipedia:1st_World_Science_Fiction_Convention>	2
first	<wikipedia:1st_century>	3
first	<wikipedia:2006_World_Baseball_Classic>	2
first	<wikipedia:All_The_News_That's_Fit_To_Sing>	2
first	<wikipedia:Alpha_Ethniki>	4
first	<wikipedia:America's_Best_Dance_Crew_(Season_1)>	2
first	<wikipedia:British_undergraduate_degree_classification%23First-Class_Honours>	2
first	<wikipedia:British_undergraduate_degree_classification%23First_Class_Honours>	2
first	<wikipedia:British_undergraduate_degree_classification>	33
first	<wikipedia:Cypriot_First_Division>	2
first	<wikipedia:DS-P1-M_1>	3
first	<wikipedia:Entrepreneur>	7
first	<wikipedia:FIRST>	117
first	<wikipedia:FIRST_(constructor)>	2
first	<wikipedia:Fantaghir%C3%B2>	2
first	<wikipedia:First-person_shooter>	3
first	<wikipedia:First>	3
first	<wikipedia:FirstGroup>	12
first	<wikipedia:FirstGroup_plc>	6
first	<wikipedia:First_(Baroness_album)>	1
first	<wikipedia:First_(Grindelwald)>	3
first	<wikipedia:First_(song)>	1
first	<wikipedia:First_Age>	3
first	<wikipedia:First_Aliyah>	3
first	<wikipedia:First_Amendment_to_the_United_States_Constitution>	51
first	<wikipedia:First_Anglo-Afghan_War>	2
first	<wikipedia:First_Anglo-Sikh_War>	4
first	<wikipedia:First_Army_(France)>	2
first	<wikipedia:First_Army_(Germany)>	2
first	<wikipedia:First_Army_(United_Kingdom)>	3
first	<wikipedia:First_Avenue_(Manhattan)>	4
first	<wikipedia:First_Balkan_War>	12
first	<wikipedia:First_Bank_of_the_United_States>	4
first	<wikipedia:First_Barbary_War>	8
first	<wikipedia:First_Battle_of_%C4%B0n%C3%B6n%C3%BC>	2
first	<wikipedia:First_Battle_of_Acentejo>	3
first	<wikipedia:First_Battle_of_Bull_Run>	7
first	<wikipedia:First_Battle_of_El_Alamein>	3
first	<wikipedia:First_Battle_of_Gaza>	4
first	<wikipedia:First_Battle_of_Krithia>	2
first	<wikipedia:First_Battle_of_Sirte>	3
first	<wikipedia:First_Battle_of_Zurich>	2
first	<wikipedia:First_Battle_of_the_Atlantic>	2
first	<wikipedia:First_Battle_of_the_Isonzo>	2
first	<wikipedia:First_Boer_War>	13
first	<wikipedia:First_Bulgarian_Empire>	4
first	<wikipedia:First_Chechen_War>	56
first	<wikipedia:First_Class_Honours_(degree)>	4
first	<wikipedia:First_Coalition>	2
first	<wikipedia:First_Comics>	3
first	<wikipedia:First_Communion>	3
